Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Christian Braun,0.6,2024-04-29,DEN,,LAL,W,5.966666666666667,0,2,0.0,0,1,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2
Duncan Robinson,0.0,2024-04-29,MIA,,BOS,L,2.8666666666666667,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0
Jordan Hawkins,-1.1,2024-04-29,NOP,,OKC,L,3.716666666666667,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
Gordon Hayward,0.3,2024-04-29,OKC,@,NOP,W,3.9833333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
Kenrich Williams,0.0,2024-04-29,OKC,@,NOP,W,2.033333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Justin Holiday,-0.8,2024-04-29,DEN,,LAL,W,4.083333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0
Devin Booker,43.5,2024-04-28,PHX,,MIN,L,44.91833333333334,13,21,0.619,3,5,0.6,20,21,0.952,0,5,5,6,2,1,2,5,49
Anthony Edwards,36.0,2024-04-28,MIN,@,PHX,W,40.95,13,23,0.565,7,13,0.538,7,10,0.7,4,5,9,6,1,2,2,2,40
Jalen Brunson,36.7,2024-04-28,NYK,@,PHI,W,43.53333333333333,18,34,0.529,2,8,0.25,9,11,0.818,0,4,4,10,0,1,1,2,47
Paul George,29.8,2024-04-28,LAC,@,DAL,W,42.833333333333336,11,19,0.579,7,10,0.7,4,7,0.571,0,6,6,8,4,1,4,3,33
Kyrie Irving,25.9,2024-04-28,DAL,,LAC,L,44.54333333333334,14,25,0.56,6,12,0.5,6,6,1.0,2,5,7,5,0,0,7,4,40
Kevin Durant,32.7,2024-04-28,PHX,,MIN,L,46.303333333333335,12,17,0.706,2,3,0.667,7,9,0.778,1,8,9,5,0,4,1,2,33
Myles Turner,25.5,2024-04-28,IND,,MIL,W,37.6,10,17,0.588,7,9,0.778,2,6,0.333,1,8,9,4,0,3,0,5,29
Joel Embiid,22.1,2024-04-28,PHI,,NYK,L,43.96666666666667,7,19,0.368,1,6,0.167,12,14,0.857,0,10,10,6,3,2,4,3,27
James Harden,31.1,2024-04-28,LAC,@,DAL,W,40.03,12,17,0.706,4,5,0.8,5,5,1.0,1,5,6,7,1,1,2,4,33
Luka Dončić,22.7,2024-04-28,DAL,,LAC,L,44.69,10,24,0.417,1,9,0.111,8,10,0.8,4,6,10,10,0,1,3,5,29
Karl-Anthony Towns,24.0,2024-04-28,MIN,@,PHX,W,38.81166666666667,11,17,0.647,4,6,0.667,2,3,0.667,2,8,10,3,0,0,0,5,28
Khris Middleton,15.1,2024-04-28,MIL,@,IND,L,39.821666666666665,9,22,0.409,0,4,0.0,7,8,0.875,1,9,10,5,1,0,4,4,25
Brook Lopez,19.9,2024-04-28,MIL,@,IND,L,38.85,12,18,0.667,3,5,0.6,0,4,0.0,3,6,9,1,0,1,3,0,27
Tyrese Maxey,16.3,2024-04-28,PHI,,NYK,L,43.235,8,21,0.381,3,9,0.333,4,4,1.0,0,6,6,6,1,0,1,3,23
Tyrese Haliburton,18.0,2024-04-28,IND,,MIL,W,32.03333333333333,8,16,0.5,5,12,0.417,3,3,1.0,0,4,4,4,1,0,3,0,24
OG Anunoby,12.9,2024-04-28,NYK,@,PHI,W,46.81333333333333,8,16,0.5,0,4,0.0,0,0,0.0,2,12,14,0,0,3,1,3,16
Pascal Siakam,14.7,2024-04-28,IND,,MIL,W,39.71666666666667,6,14,0.429,0,4,0.0,1,3,0.333,1,8,9,7,2,1,0,2,13
Josh Hart,3.2,2024-04-28,NYK,@,PHI,W,45.68333333333333,0,7,0.0,0,3,0.0,4,8,0.5,5,12,17,5,0,3,5,5,4
Kelly Oubre Jr.,13.3,2024-04-28,PHI,,NYK,L,39.61333333333334,7,15,0.467,3,7,0.429,2,2,1.0,0,3,3,2,1,1,0,5,19
Andrew Nembhard,17.5,2024-04-28,IND,,MIL,W,37.818333333333335,6,9,0.667,3,4,0.75,0,0,0.0,0,3,3,9,0,0,0,2,15
Andre Jackson Jr.,12.0,2024-04-28,MIL,@,IND,L,25.33,2,4,0.5,2,4,0.5,0,0,0.0,3,3,6,7,3,1,2,4,6
Malik Beasley,16.7,2024-04-28,MIL,@,IND,L,34.45166666666667,8,12,0.667,4,7,0.571,0,0,0.0,0,3,3,2,0,0,0,1,20
Jusuf Nurkić,14.9,2024-04-28,PHX,,MIN,L,20.086666666666666,3,5,0.6,0,0,0.0,3,4,0.75,5,3,8,5,2,1,0,5,9
Derrick Jones Jr.,14.2,2024-04-28,DAL,,LAC,L,33.001666666666665,6,9,0.667,2,3,0.667,0,1,0.0,4,3,7,1,1,1,0,4,14
Jaden McDaniels,12.4,2024-04-28,MIN,@,PHX,W,33.88,6,12,0.5,1,4,0.25,5,5,1.0,2,1,3,0,1,1,1,5,18
Mike Conley,8.1,2024-04-28,MIN,@,PHX,W,33.76833333333333,2,10,0.2,2,6,0.333,4,5,0.8,1,3,4,7,1,0,2,2,10
Aaron Nesmith,10.8,2024-04-28,IND,,MIL,W,37.61666666666667,3,6,0.5,3,5,0.6,4,4,1.0,1,2,3,1,0,2,1,4,13
Ivica Zubac,8.7,2024-04-28,LAC,@,DAL,W,30.251666666666665,6,11,0.545,0,0,0.0,1,2,0.5,1,3,4,1,1,1,1,4,13
P.J. Washington,5.4,2024-04-28,DAL,,LAC,L,41.266666666666666,4,9,0.444,1,5,0.2,1,1,1.0,0,4,4,1,1,2,3,3,10
Rudy Gobert,4.1,2024-04-28,MIN,@,PHX,W,24.973333333333333,3,9,0.333,0,0,0.0,3,3,1.0,3,2,5,1,1,2,4,4,9
T.J. McConnell,8.3,2024-04-28,IND,,MIL,W,18.216666666666665,4,11,0.364,0,3,0.0,0,0,0.0,0,4,4,8,0,0,0,1,8
Kyle Lowry,8.4,2024-04-28,PHI,,NYK,L,33.016666666666666,1,6,0.167,1,4,0.25,4,5,0.8,3,2,5,7,0,0,0,5,7
Miles McBride,9.1,2024-04-28,NYK,@,PHI,W,26.561666666666667,4,7,0.571,3,5,0.6,2,3,0.667,1,3,4,0,0,0,1,2,13
Terance Mann,6.0,2024-04-28,LAC,@,DAL,W,34.85333333333333,3,9,0.333,3,6,0.5,2,2,1.0,1,2,3,2,0,0,1,4,11
Precious Achiuwa,3.6,2024-04-28,NYK,@,PHI,W,19.8,0,5,0.0,0,0,0.0,1,2,0.5,4,3,7,2,0,4,1,1,1
Tobias Harris,7.4,2024-04-28,PHI,,NYK,L,33.711666666666666,4,10,0.4,0,1,0.0,2,2,1.0,3,5,8,0,0,0,0,2,10
Mason Plumlee,8.2,2024-04-28,LAC,@,DAL,W,14.341666666666667,3,3,1.0,0,0,0.0,0,0,0.0,1,3,4,3,0,2,0,5,6
Patrick Beverley,9.7,2024-04-28,MIL,@,IND,L,20.616666666666667,3,6,0.5,1,1,1.0,2,2,1.0,0,1,1,4,1,0,0,1,9
Dereck Lively II,9.3,2024-04-28,DAL,,LAC,L,17.881666666666668,4,4,1.0,0,0,0.0,0,1,0.0,2,4,6,1,1,0,1,1,8
Royce O'Neale,5.8,2024-04-28,PHX,,MIN,L,36.663333333333334,2,7,0.286,2,6,0.333,0,0,0.0,3,3,6,1,1,0,0,2,6
Nickeil Alexander-Walker,4.8,2024-04-28,MIN,@,PHX,W,31.43166666666667,2,9,0.222,0,5,0.0,1,1,1.0,2,1,3,4,2,0,0,3,5
Isaiah Hartenstein,4.4,2024-04-28,NYK,@,PHI,W,28.238333333333333,4,6,0.667,0,0,0.0,0,2,0.0,3,1,4,2,1,0,3,5,8
Obi Toppin,8.9,2024-04-28,IND,,MIL,W,16.516666666666666,6,9,0.667,1,2,0.5,0,0,0.0,0,2,2,0,0,0,0,2,13
Norman Powell,5.8,2024-04-28,LAC,@,DAL,W,32.4,4,8,0.5,3,5,0.6,0,0,0.0,0,0,0,0,1,0,1,3,11
Bradley Beal,-4.1,2024-04-28,PHX,,MIN,L,31.36,4,13,0.308,1,5,0.2,0,0,0.0,1,0,1,2,0,1,6,6,9
Naz Reid,5.6,2024-04-28,MIN,@,PHX,W,19.516666666666666,2,4,0.5,1,2,0.5,3,4,0.75,0,3,3,0,0,1,0,4,8
Russell Westbrook,-0.2,2024-04-28,LAC,@,DAL,W,22.265,2,8,0.25,1,2,0.5,0,2,0.0,0,3,3,1,2,0,2,3,5
AJ Green,4.7,2024-04-28,MIL,@,IND,L,21.483333333333334,3,7,0.429,2,6,0.333,0,0,0.0,0,3,3,1,0,0,0,3,8
Ben Sheppard,5.2,2024-04-28,IND,,MIL,W,14.101666666666667,2,2,1.0,2,2,1.0,2,2,1.0,0,2,2,0,1,0,3,2,8
Kyle Anderson,5.2,2024-04-28,MIN,@,PHX,W,16.668333333333333,2,5,0.4,0,0,0.0,0,0,0.0,3,4,7,2,0,0,0,2,4
Daniel Gafford,3.5,2024-04-28,DAL,,LAC,L,18.535,1,4,0.25,0,0,0.0,3,4,0.75,2,3,5,2,0,0,2,1,5
Donte DiVincenzo,1.7,2024-04-28,NYK,@,PHI,W,28.183333333333334,3,11,0.273,2,7,0.286,0,0,0.0,0,2,2,0,0,0,0,1,8
Maxi Kleber,5.3,2024-04-28,DAL,,LAC,L,21.89666666666667,1,1,1.0,1,1,1.0,0,0,0.0,0,2,2,1,1,1,0,1,3
Amir Coffey,2.9,2024-04-28,LAC,@,DAL,W,23.025,2,5,0.4,0,1,0.0,0,0,0.0,1,2,3,0,1,1,1,1,4
Danilo Gallinari,6.0,2024-04-28,MIL,@,IND,L,13.068333333333333,3,5,0.6,0,0,0.0,0,0,0.0,0,3,3,2,0,0,0,0,6
Pat Connaughton,2.8,2024-04-28,MIL,@,IND,L,22.4,2,6,0.333,0,2,0.0,0,0,0.0,0,3,3,3,0,0,0,2,4
Josh Okogie,0.9,2024-04-28,PHX,,MIN,L,14.235,2,3,0.667,0,1,0.0,0,2,0.0,0,3,3,1,1,0,2,4,4
Nicolas Batum,0.3,2024-04-28,PHI,,NYK,L,21.458333333333332,0,3,0.0,0,1,0.0,1,2,0.5,3,4,7,1,0,0,1,3,1
Cameron Payne,2.6,2024-04-28,PHI,,NYK,L,13.766666666666667,2,4,0.5,1,3,0.333,0,0,0.0,0,1,1,0,0,1,1,1,5
Eric Gordon,1.9,2024-04-28,PHX,,MIN,L,39.21666666666667,2,7,0.286,2,5,0.4,0,0,0.0,0,0,0,0,0,0,0,0,6
Bobby Portis,2.9,2024-04-28,MIL,@,IND,L,6.983333333333333,2,4,0.5,0,1,0.0,0,0,0.0,0,3,3,0,0,0,0,0,4
Jae Crowder,0.5,2024-04-28,MIL,@,IND,L,12.661666666666667,1,4,0.25,0,2,0.0,0,0,0.0,0,1,1,1,0,1,0,2,2
Josh Green,1.1,2024-04-28,DAL,,LAC,L,13.418333333333333,0,3,0.0,0,2,0.0,2,2,1.0,0,1,1,1,1,0,0,2,2
Isaiah Jackson,0.3,2024-04-28,IND,,MIL,W,2.1666666666666665,0,3,0.0,0,0,0.0,0,0,0.0,2,0,2,0,1,0,0,0,0
Doug McDermott,2.0,2024-04-28,IND,,MIL,W,2.7133333333333334,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,0,3
Paul Reed,-1.8,2024-04-28,PHI,,NYK,L,4.033333333333333,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,1,1,0
Thanasis Antetokounmpo,0.7,2024-04-28,MIL,@,IND,L,2.1666666666666665,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0
De'Anthony Melton,-0.8,2024-04-28,PHI,,NYK,L,7.198333333333333,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0
MarJon Beauchamp,0.6,2024-04-28,MIL,@,IND,L,2.1666666666666665,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2
Nassir Little,-1.2,2024-04-28,PHX,,MIN,L,7.216666666666667,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0
Bojan Bogdanovic,0.0,2024-04-28,NYK,@,PHI,W,1.1866666666666668,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Jaden Hardy,0.0,2024-04-28,DAL,,LAC,L,2.683333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Jarace Walker,0.0,2024-04-28,IND,,MIL,W,1.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Dante Exum,-1.4,2024-04-28,DAL,,LAC,L,2.0833333333333335,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Nikola Jokić,36.1,2024-04-27,DEN,@,LAL,L,41.1,10,20,0.5,2,5,0.4,11,11,1.0,5,9,14,14,1,1,3,4,33
Anthony Davis,27.5,2024-04-27,LAL,,DEN,W,41.62166666666667,11,17,0.647,0,0,0.0,3,4,0.75,3,20,23,6,0,1,1,4,25
Franz Wagner,34.3,2024-04-27,ORL,,CLE,W,39.61666666666667,13,17,0.765,2,3,0.667,6,7,0.857,1,12,13,4,0,1,0,1,34
Shai Gilgeous-Alexander,20.4,2024-04-27,OKC,@,NOP,W,36.946666666666665,8,20,0.4,1,5,0.2,7,9,0.778,1,4,5,8,4,1,3,3,24
LeBron James,21.9,2024-04-27,LAL,,DEN,W,38.833333333333336,14,23,0.609,0,2,0.0,2,2,1.0,1,4,5,4,3,1,6,0,30
Michael Porter Jr.,19.6,2024-04-27,DEN,@,LAL,L,40.09166666666667,10,20,0.5,4,11,0.364,3,5,0.6,2,9,11,1,1,0,2,1,27
Jayson Tatum,18.6,2024-04-27,BOS,@,MIA,W,38.8,6,16,0.375,2,7,0.286,8,12,0.667,0,11,11,6,0,1,0,3,22
Jalen Williams,18.6,2024-04-27,OKC,@,NOP,W,34.515,9,16,0.563,3,4,0.75,0,0,0.0,1,8,9,5,2,0,3,1,21
Josh Giddey,19.3,2024-04-27,OKC,@,NOP,W,31.105,8,13,0.615,4,7,0.571,1,2,0.5,2,6,8,6,1,0,3,2,21
Jaylen Brown,18.2,2024-04-27,BOS,@,MIA,W,32.733333333333334,11,20,0.55,0,4,0.0,0,1,0.0,2,6,8,3,2,1,1,2,22
CJ McCollum,5.7,2024-04-27,NOP,,OKC,L,34.51,7,22,0.318,2,8,0.25,0,0,0.0,0,5,5,7,2,1,6,2,16
Jamal Murray,11.1,2024-04-27,DEN,@,LAL,L,39.105,9,23,0.391,0,4,0.0,4,5,0.8,1,5,6,5,0,1,4,1,22
D'Angelo Russell,16.9,2024-04-27,LAL,,DEN,W,40.95,8,15,0.533,4,8,0.5,1,2,0.5,1,3,4,4,1,0,1,2,21
Evan Mobley,13.3,2024-04-27,CLE,@,ORL,L,31.953333333333333,6,13,0.462,0,0,0.0,2,2,1.0,1,8,9,3,2,2,1,4,14
Kristaps Porziņģis,17.8,2024-04-27,BOS,@,MIA,W,27.416666666666668,5,9,0.556,3,5,0.6,5,6,0.833,1,4,5,2,1,2,0,3,18
Larry Nance Jr.,14.2,2024-04-27,NOP,,OKC,L,29.35,3,6,0.5,1,2,0.5,2,3,0.667,6,7,13,5,2,0,2,3,9
Bam Adebayo,15.8,2024-04-27,MIA,,BOS,L,38.51166666666666,8,18,0.444,0,1,0.0,4,6,0.667,5,4,9,3,0,0,0,2,20
Jarrett Allen,18.0,2024-04-27,CLE,@,ORL,L,28.65,8,11,0.727,0,0,0.0,5,7,0.714,0,9,9,0,1,0,1,1,21
Jonathan Isaac,16.3,2024-04-27,ORL,,CLE,W,19.55,5,7,0.714,4,6,0.667,0,0,0.0,1,6,7,1,1,2,0,1,14
Donovan Mitchell,10.1,2024-04-27,CLE,@,ORL,L,36.37833333333333,5,14,0.357,1,4,0.25,7,7,1.0,0,1,1,6,3,0,6,4,18
Nikola Jović,12.5,2024-04-27,MIA,,BOS,L,33.87166666666667,5,11,0.455,3,5,0.6,2,3,0.667,0,8,8,1,1,1,0,3,15
Brandon Ingram,13.6,2024-04-27,NOP,,OKC,L,36.74,7,14,0.5,2,3,0.667,3,3,1.0,0,4,4,1,1,1,2,0,19
Kentavious Caldwell-Pope,14.3,2024-04-27,DEN,@,LAL,L,40.29666666666667,6,8,0.75,2,3,0.667,0,0,0.0,0,2,2,3,4,0,2,3,14
Austin Reaves,16.0,2024-04-27,LAL,,DEN,W,29.528333333333332,7,15,0.467,1,6,0.167,6,6,1.0,0,1,1,6,0,0,1,2,21
Herbert Jones,9.9,2024-04-27,NOP,,OKC,L,37.61666666666667,4,11,0.364,1,6,0.167,6,6,1.0,2,5,7,1,2,0,3,4,15
Darius Garland,11.3,2024-04-27,CLE,@,ORL,L,32.17333333333333,5,11,0.455,2,5,0.4,2,3,0.667,0,3,3,6,0,1,2,1,14
Trey Murphy III,7.0,2024-04-27,NOP,,OKC,L,43.56333333333333,4,12,0.333,2,5,0.4,0,0,0.0,1,5,6,2,3,0,2,2,10
Derrick White,13.8,2024-04-27,BOS,@,MIA,W,30.883333333333333,7,14,0.5,2,7,0.286,0,0,0.0,3,2,5,3,0,0,0,0,16
Chet Holmgren,3.9,2024-04-27,OKC,@,NOP,W,32.97833333333333,2,8,0.25,1,4,0.25,1,2,0.5,0,8,8,1,0,4,2,2,6
Paolo Banchero,3.1,2024-04-27,ORL,,CLE,W,29.383333333333333,4,14,0.286,0,2,0.0,1,1,1.0,0,4,4,5,1,2,4,2,9
Jaime Jaquez Jr.,7.2,2024-04-27,MIA,,BOS,L,33.79666666666667,5,13,0.385,0,3,0.0,2,2,1.0,1,4,5,5,0,1,3,2,12
Luguentz Dort,8.8,2024-04-27,OKC,@,NOP,W,39.35666666666667,4,9,0.444,4,8,0.5,0,0,0.0,2,2,4,3,0,0,1,4,12
Tyler Herro,3.0,2024-04-27,MIA,,BOS,L,32.968333333333334,5,16,0.313,3,9,0.333,2,2,1.0,0,2,2,2,0,0,4,2,15
Wendell Carter Jr.,9.2,2024-04-27,ORL,,CLE,W,23.7,4,6,0.667,2,3,0.667,1,2,0.5,2,3,5,1,0,0,1,2,11
Jalen Suggs,4.0,2024-04-27,ORL,,CLE,W,28.555,4,7,0.571,2,5,0.4,2,2,1.0,0,2,2,3,0,0,7,1,12
Jrue Holiday,4.7,2024-04-27,BOS,@,MIA,W,34.516666666666666,1,5,0.2,1,3,0.333,0,0,0.0,0,2,2,6,1,2,2,1,3
Markelle Fultz,7.1,2024-04-27,ORL,,CLE,W,19.1,6,9,0.667,0,1,0.0,0,1,0.0,2,2,4,0,1,0,2,4,12
Moritz Wagner,6.4,2024-04-27,ORL,,CLE,W,15.033333333333333,2,5,0.4,0,1,0.0,3,4,0.75,1,3,4,2,1,1,1,3,7
Al Horford,9.0,2024-04-27,BOS,@,MIA,W,22.233333333333334,4,7,0.571,1,4,0.25,0,0,0.0,2,4,6,1,0,0,0,0,9
Aaron Gordon,5.2,2024-04-27,DEN,@,LAL,L,41.641666666666666,3,7,0.429,0,2,0.0,1,2,0.5,0,3,3,4,1,0,2,1,7
Haywood Highsmith,6.3,2024-04-27,MIA,,BOS,L,31.816666666666666,4,7,0.571,0,2,0.0,0,0,0.0,1,2,3,5,0,0,2,3,8
Taurean Prince,5.3,2024-04-27,LAL,,DEN,W,29.483333333333334,3,7,0.429,1,4,0.25,2,2,1.0,0,3,3,1,1,0,1,4,9
Cason Wallace,7.7,2024-04-27,OKC,@,NOP,W,18.408333333333335,2,4,0.5,1,2,0.5,0,0,0.0,1,1,2,1,3,0,0,0,5
Rui Hachimura,6.5,2024-04-27,LAL,,DEN,W,21.55,4,8,0.5,1,3,0.333,0,0,0.0,2,2,4,1,0,0,0,3,9
Max Strus,6.9,2024-04-27,CLE,@,ORL,L,29.69333333333333,3,5,0.6,1,3,0.333,0,0,0.0,1,0,1,3,1,0,0,4,7
Patty Mills,4.9,2024-04-27,MIA,,BOS,L,12.0,2,6,0.333,2,5,0.4,1,1,1.0,0,0,0,1,1,0,0,1,7
Isaiah Joe,4.5,2024-04-27,OKC,@,NOP,W,8.576666666666666,2,5,0.4,2,5,0.4,0,0,0.0,0,2,2,0,1,0,0,1,6
Payton Pritchard,3.9,2024-04-27,BOS,@,MIA,W,25.416666666666668,3,5,0.6,1,2,0.5,0,0,0.0,2,1,3,1,0,0,2,3,7
Aaron Wiggins,3.1,2024-04-27,OKC,@,NOP,W,15.865,3,5,0.6,0,0,0.0,0,0,0.0,2,1,3,1,1,0,4,0,6
Caris LeVert,2.8,2024-04-27,CLE,@,ORL,L,25.876666666666665,2,8,0.25,0,3,0.0,1,2,0.5,0,1,1,3,1,0,0,1,5
Jonas Valančiūnas,4.2,2024-04-27,NOP,,OKC,L,11.966666666666667,3,4,0.75,0,0,0.0,1,2,0.5,1,3,4,0,0,0,2,1,7
Caleb Martin,3.7,2024-04-27,MIA,,BOS,L,37.665,2,4,0.5,1,2,0.5,0,0,0.0,1,2,3,2,0,0,2,0,5
Cole Anthony,1.8,2024-04-27,ORL,,CLE,W,15.278333333333334,1,4,0.25,0,1,0.0,1,2,0.5,0,1,1,3,1,0,1,2,3
Dyson Daniels,3.3,2024-04-27,NOP,,OKC,L,6.526666666666666,2,4,0.5,0,1,0.0,0,0,0.0,0,1,1,0,2,0,1,0,4
Gary Harris,3.9,2024-04-27,ORL,,CLE,W,23.8,1,2,0.5,1,2,0.5,0,0,0.0,1,1,2,1,1,0,0,2,3
Jaylin Williams,5.3,2024-04-27,OKC,@,NOP,W,9.861666666666666,2,2,1.0,1,1,1.0,0,0,0.0,0,2,2,1,0,0,0,1,5
Justin Holiday,2.9,2024-04-27,DEN,@,LAL,L,4.528333333333333,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,0,2,0,0,1,3
Naji Marshall,1.2,2024-04-27,NOP,,OKC,L,21.35333333333333,2,6,0.333,1,2,0.5,0,0,0.0,1,1,2,0,0,0,1,1,5
Marcus Morris Sr.,2.9,2024-04-27,CLE,@,ORL,L,5.566666666666666,2,4,0.5,0,1,0.0,0,0,0.0,0,3,3,0,0,0,0,0,4
Gabe Vincent,0.5,2024-04-27,LAL,,DEN,W,17.438333333333333,1,4,0.25,1,2,0.5,0,0,0.0,0,1,1,0,1,0,1,1,3
Joe Ingles,4.1,2024-04-27,ORL,,CLE,W,5.15,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,2,1,0,0,0,2
Peyton Watson,-0.1,2024-04-27,DEN,@,LAL,L,12.905,0,3,0.0,0,2,0.0,2,2,1.0,0,0,0,0,0,2,1,1,2
Sam Hauser,0.0,2024-04-27,BOS,@,MIA,W,19.966666666666665,2,6,0.333,1,5,0.2,0,0,0.0,0,0,0,0,0,0,0,4,5
Jose Alvarado,-0.9,2024-04-27,NOP,,OKC,L,10.773333333333333,0,4,0.0,0,4,0.0,0,0,0.0,0,1,1,2,1,0,0,2,0
Gordon Hayward,1.9,2024-04-27,OKC,@,NOP,W,7.963333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,4,4,1,0,0,0,0,0
Reggie Jackson,0.5,2024-04-27,DEN,@,LAL,L,8.79,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,2,0,0,0,2,0
Jaxson Hayes,0.2,2024-04-27,LAL,,DEN,W,6.378333333333333,0,2,0.0,0,0,0.0,0,0,0.0,1,2,3,1,0,0,0,1,0
Thomas Bryant,2.3,2024-04-27,MIA,,BOS,L,5.755,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,1,2
Isaac Okoro,-1.2,2024-04-27,CLE,@,ORL,L,21.038333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,2,3,0
Tristan Thompson,1.7,2024-04-27,CLE,@,ORL,L,5.76,2,3,0.667,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,4
Chuma Okeke,2.7,2024-04-27,ORL,,CLE,W,4.166666666666667,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3
Georges Niang,-1.5,2024-04-27,CLE,@,ORL,L,17.343333333333334,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,0,1,0,2,2,2
Sam Merrill,1.7,2024-04-27,CLE,@,ORL,L,5.566666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,0,0
Christian Braun,-0.1,2024-04-27,DEN,@,LAL,L,11.541666666666666,0,2,0.0,0,1,0.0,0,0,0.0,1,1,2,1,0,0,0,1,0
Spencer Dinwiddie,-0.7,2024-04-27,LAL,,DEN,W,14.216666666666667,0,1,0.0,0,1,0.0,1,2,0.5,0,2,2,0,0,0,0,3,1
Matt Ryan,-0.4,2024-04-27,NOP,,OKC,L,2.533333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,1,0,0
Luke Kornet,2.3,2024-04-27,BOS,@,MIA,W,5.333333333333333,0,0,0.0,0,0,0.0,2,2,1.0,0,1,1,0,0,0,0,0,2
Kenrich Williams,0.3,2024-04-27,OKC,@,NOP,W,2.29,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0
Orlando Robinson,0.3,2024-04-27,MIA,,BOS,L,2.4833333333333334,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0
Jett Howard,0.3,2024-04-27,ORL,,CLE,W,4.166666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0
Kevin Love,0.6,2024-04-27,MIA,,BOS,L,3.7333333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0
Duncan Robinson,0.0,2024-04-27,MIA,,BOS,L,7.398333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,0
Anthony Black,-0.4,2024-04-27,ORL,,CLE,W,4.166666666666667,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,2
Goga Bitadze,0.7,2024-04-27,ORL,,CLE,W,4.166666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0
E.J. Liddell,0.3,2024-04-27,NOP,,OKC,L,2.533333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
Svi Mykhailiuk,0.3,2024-04-27,BOS,@,MIA,W,1.35,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
Oshae Brissett,0.3,2024-04-27,BOS,@,MIA,W,1.35,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
Jordan Hawkins,0.0,2024-04-27,NOP,,OKC,L,2.533333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Lindy Waters III,0.0,2024-04-27,OKC,@,NOP,W,2.1333333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Caleb Houstan,-0.7,2024-04-27,ORL,,CLE,W,4.166666666666667,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Khris Middleton,30.8,2024-04-26,MIL,@,IND,L,41.333333333333336,16,29,0.552,4,9,0.444,6,6,1.0,3,7,10,5,0,0,3,5,42
Anthony Edwards,28.3,2024-04-26,MIN,@,PHX,W,42.96,12,23,0.522,1,5,0.2,11,11,1.0,2,7,9,5,2,0,5,1,36
Luka Dončić,12.4,2024-04-26,DAL,,LAC,W,40.355,7,25,0.28,3,14,0.214,5,7,0.714,1,9,10,9,2,0,5,2,22
