Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
George McGinnis,21.1,1974-11-06,IND,,DEN,"W, 136-116",33.0,8.0,14.0,3.0,6.0,4.0,4.0,8.0,12.0,2.0,1.0,5.0,3.0,20.0
Allan Bristow,21.0,1975-11-30,SAS,@,SSL,"W, 127-115",44.0,7.0,14.0,6.0,6.0,5.0,5.0,10.0,6.0,3.0,0.0,3.0,3.0,20.0
Rich Jones,21.0,1974-03-30,SAS,@,IND,"W, 113-109",44.0,12.0,18.0,3.0,4.0,1.0,5.0,6.0,1.0,0.0,1.0,1.0,1.0,27.0
Stew Johnson,24.6,1973-12-12,LAC,@,IND,"W, 119-113",37.0,12.0,23.0,4.0,4.0,3.0,6.0,9.0,2.0,0.0,1.0,2.0,2.0,29.0
James Silas,20.9,1976-01-10,SAS,,IND,"L, 122-125",31.0,11.0,16.0,7.0,10.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,4.0,29.0
Glen Combs,19.5,1973-10-27,UTA,,MMT,"W, 121-115",29.0,8.0,14.0,8.0,9.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,26.0
Artis Gilmore,20.8,1975-03-09,KEN,@,SSL,"L, 92-103",46.0,12.0,21.0,5.0,8.0,10.0,9.0,19.0,3.0,1.0,1.0,9.0,4.0,29.0
Marvin Barnes,20.7,1976-01-11,SSL,,KEN,"W, 113-111",39.0,10.0,19.0,6.0,7.0,5.0,7.0,12.0,3.0,2.0,1.0,4.0,5.0,26.0
Freddie Lewis,20.6,1974-04-01,IND,,SAS,"W, 128-101",34.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,1.0,1.0,18.0
Ron Boone,20.5,1974-04-17,UTA,@,IND,"W, 99-90",42.0,10.0,14.0,4.0,5.0,4.0,2.0,6.0,5.0,0.0,0.0,3.0,3.0,24.0
Dave Robisch,20.5,1975-10-30,SDS,@,SAS,"L, 100-102",47.0,9.0,16.0,4.0,4.0,6.0,9.0,15.0,2.0,0.0,0.0,1.0,3.0,22.0
Marvin Barnes,20.4,1975-04-27,SSL,,KEN,"L, 98-117",44.0,11.0,18.0,2.0,2.0,5.0,3.0,8.0,1.0,2.0,1.0,2.0,3.0,24.0
Dan Issel,24.7,1973-05-08,KEN,,IND,"L, 86-89",48.0,13.0,25.0,5.0,7.0,1.0,10.0,11.0,1.0,2.0,1.0,3.0,4.0,31.0
Ron Boone,20.1,1975-11-29,UTA,,SSL,"W, 136-100",41.0,10.0,19.0,8.0,10.0,0.0,8.0,8.0,3.0,0.0,1.0,3.0,0.0,28.0
Goo Kennedy,20.1,1975-01-09,SSL,,KEN,"L, 116-123",42.0,10.0,19.0,3.0,3.0,6.0,1.0,7.0,1.0,6.0,0.0,4.0,2.0,23.0
Marvin Barnes,20.0,1975-01-30,SSL,,DEN,"L, 111-123",39.0,13.0,29.0,5.0,11.0,9.0,9.0,18.0,1.0,3.0,2.0,6.0,4.0,31.0
Caldwell Jones,20.0,1975-12-21,SSL,,SAS,"L, 106-108",43.0,5.0,8.0,2.0,2.0,2.0,9.0,11.0,5.0,1.0,6.0,0.0,3.0,12.0
George McGinnis,22.0,1973-10-10,IND,,BKN,"W, 118-99",40.0,10.0,24.0,7.0,8.0,4.0,5.0,9.0,5.0,3.0,0.0,3.0,4.0,27.0
Bird Averitt,19.8,1975-01-09,KEN,@,SSL,"W, 123-116",28.0,12.0,16.0,2.0,2.0,0.0,3.0,3.0,11.0,0.0,0.0,6.0,6.0,26.0
Bill Keller,19.7,1974-12-21,IND,,BKN,"L, 122-134",37.0,9.0,16.0,2.0,2.0,2.0,5.0,7.0,4.0,2.0,0.0,4.0,1.0,24.0
George McGinnis,19.7,1974-04-01,IND,,SAS,"W, 128-101",40.0,12.0,25.0,6.0,8.0,3.0,5.0,8.0,4.0,2.0,0.0,4.0,3.0,30.0
Caldwell Jones,19.6,1975-10-26,SDS,@,SSL,"L, 85-101",47.0,10.0,20.0,3.0,3.0,4.0,12.0,16.0,1.0,3.0,5.0,5.0,5.0,23.0
Freddie Lewis,19.6,1975-03-12,SSL,,BKN,"L, 96-124",41.0,10.0,20.0,8.0,9.0,3.0,2.0,5.0,5.0,3.0,0.0,6.0,3.0,28.0
Dave Robisch,19.6,1975-11-09,SDS,@,SSL,"L, 92-95",40.0,8.0,17.0,3.0,3.0,4.0,6.0,10.0,4.0,2.0,1.0,0.0,2.0,19.0
Collis Jones,19.5,1975-02-15,MMS,@,IND,"L, 113-115 (OT)",32.0,10.0,14.0,2.0,2.0,1.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,22.0
Goo Kennedy,19.5,1975-11-29,UTA,,SSL,"W, 136-100",26.0,6.0,8.0,6.0,8.0,3.0,7.0,10.0,2.0,0.0,1.0,0.0,2.0,18.0
Maurice Lucas,19.4,1975-11-23,SSL,,KEN,"L, 85-93",39.0,17.0,29.0,0.0,2.0,3.0,12.0,15.0,2.0,0.0,0.0,5.0,6.0,34.0
Jimmy Jones,19.3,1974-04-30,UTA,@,BKN,"L, 85-89",46.0,9.0,12.0,7.0,10.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,25.0
George McGinnis,19.3,1974-04-17,IND,,UTA,"L, 90-99",48.0,8.0,22.0,10.0,13.0,6.0,7.0,13.0,2.0,2.0,0.0,2.0,5.0,27.0
Jimmy Jones,19.2,1974-03-24,UTA,@,IND,"L, 89-101",38.0,10.0,13.0,1.0,1.0,3.0,3.0,6.0,7.0,0.0,0.0,3.0,4.0,21.0
Rich Jones,19.2,1974-04-01,SAS,@,IND,"L, 101-128",33.0,10.0,16.0,5.0,7.0,3.0,2.0,5.0,1.0,1.0,0.0,2.0,3.0,26.0
Ron Boone,19.1,1974-04-18,UTA,@,IND,"L, 107-118",38.0,9.0,11.0,1.0,1.0,3.0,5.0,8.0,6.0,0.0,0.0,2.0,4.0,19.0
M.L. Carr,19.1,1975-12-03,SSL,,VIR,"L, 112-114",35.0,8.0,16.0,2.0,3.0,5.0,1.0,6.0,6.0,3.0,1.0,1.0,3.0,18.0
Artis Gilmore,25.8,1973-05-08,KEN,,IND,"L, 86-89",47.0,7.0,16.0,3.0,3.0,4.0,13.0,17.0,11.0,0.0,5.0,5.0,6.0,17.0
Bo Lamar,21.5,1973-12-12,LAC,@,IND,"W, 119-113",38.0,14.0,31.0,2.0,2.0,3.0,6.0,9.0,3.0,1.0,0.0,1.0,2.0,30.0
Zelmo Beaty,22.4,1973-10-27,UTA,,MMT,"W, 121-115",45.0,10.0,18.0,2.0,3.0,2.0,11.0,13.0,1.0,1.0,0.0,0.0,1.0,22.0
Artis Gilmore,19.0,1976-01-11,KEN,@,SSL,"L, 111-113",40.0,12.0,23.0,8.0,14.0,5.0,14.0,19.0,1.0,0.0,1.0,6.0,6.0,32.0
George McGinnis,19.0,1975-02-15,IND,,MMS,"W, 115-113 (OT)",46.0,11.0,24.0,4.0,7.0,6.0,16.0,22.0,4.0,3.0,0.0,8.0,3.0,27.0
Louie Dampier,18.9,1975-05-13,KEN,,IND,"W, 120-94",39.0,10.0,17.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,22.0
Darnell Hillman,23.1,1973-05-05,IND,,KEN,"W, 90-86",45.0,7.0,14.0,3.0,4.0,9.0,9.0,18.0,3.0,0.0,2.0,2.0,3.0,17.0
Bill Keller,18.9,1974-04-06,IND,,SAS,"W, 105-100",25.0,7.0,12.0,4.0,4.0,2.0,0.0,2.0,5.0,2.0,0.0,0.0,1.0,18.0
Randy Denton,18.8,1976-01-11,SSL,,KEN,"W, 113-111",30.0,10.0,19.0,1.0,2.0,4.0,9.0,13.0,3.0,1.0,1.0,1.0,2.0,21.0
Bill Keller,18.8,1975-11-16,IND,@,SSL,"W, 136-114",35.0,6.0,12.0,5.0,5.0,2.0,1.0,3.0,7.0,2.0,0.0,3.0,2.0,20.0
Moses Malone,18.8,1974-11-24,UTA,@,LAC,"L, 97-117",43.0,10.0,16.0,2.0,8.0,13.0,6.0,19.0,0.0,1.0,1.0,5.0,3.0,22.0
Ted McClain,16.9,1973-03-09,CAR,@,IND,"L, 105-110",29.0,8.0,10.0,0.0,0.0,3.0,2.0,5.0,4.0,3.0,1.0,1.0,4.0,16.0
George McGinnis,22.6,1973-05-10,IND,,KEN,"L, 93-109",37.0,11.0,21.0,4.0,8.0,8.0,7.0,15.0,0.0,0.0,0.0,1.0,5.0,26.0
Bill Melchionni,18.8,1974-10-18,BKN,,UTA,"W, 105-89",25.0,7.0,9.0,1.0,1.0,0.0,0.0,0.0,11.0,3.0,0.0,3.0,1.0,15.0
Jim Eakins,18.7,1974-01-27,VIR,@,IND,"L, 113-119",32.0,8.0,15.0,3.0,4.0,4.0,9.0,13.0,6.0,1.0,1.0,2.0,5.0,19.0
Maurice Lucas,18.7,1975-11-29,SSL,@,UTA,"L, 100-136",38.0,12.0,25.0,4.0,5.0,5.0,6.0,11.0,1.0,0.0,0.0,1.0,3.0,28.0
George McGinnis,24.2,1972-11-24,IND,,KEN,"W, 109-99",26.0,10.0,14.0,3.0,4.0,2.0,8.0,10.0,2.0,1.0,1.0,4.0,5.0,24.0
Jimmy Jones,18.6,1974-05-04,UTA,@,BKN,"L, 94-118",44.0,7.0,11.0,5.0,5.0,3.0,5.0,8.0,3.0,3.0,0.0,3.0,3.0,19.0
Goo Kennedy,18.6,1975-02-06,SSL,,BKN,"L, 92-113",26.0,7.0,9.0,2.0,2.0,8.0,1.0,9.0,0.0,1.0,0.0,0.0,2.0,16.0
Dave Robisch,18.6,1975-11-16,IND,@,SSL,"W, 136-114",28.0,6.0,10.0,4.0,5.0,0.0,3.0,3.0,1.0,4.0,4.0,0.0,2.0,16.0
George Gervin,18.5,1975-04-10,SAS,@,IND,"L, 103-113 (OT)",52.0,15.0,36.0,7.0,8.0,4.0,6.0,10.0,1.0,0.0,2.0,4.0,4.0,37.0
George Gervin,18.5,1975-04-12,SAS,@,IND,"W, 110-109",44.0,12.0,25.0,5.0,7.0,4.0,5.0,9.0,0.0,3.0,1.0,3.0,5.0,29.0
Ted McClain,18.5,1975-04-27,KEN,@,SSL,"W, 117-98",39.0,7.0,14.0,4.0,7.0,2.0,4.0,6.0,11.0,2.0,0.0,2.0,4.0,18.0
Louie Dampier,18.4,1975-04-27,KEN,@,SSL,"W, 117-98",38.0,8.0,15.0,3.0,3.0,0.0,2.0,2.0,4.0,3.0,1.0,0.0,1.0,19.0
Randy Denton,18.4,1975-04-02,UTA,@,IND,"W, 119-112",41.0,8.0,14.0,3.0,5.0,3.0,14.0,17.0,2.0,1.0,1.0,1.0,4.0,19.0
Dan Issel,21.3,1973-11-23,KEN,@,IND,"L, 114-118",40.0,10.0,23.0,4.0,6.0,7.0,5.0,12.0,6.0,1.0,0.0,2.0,6.0,24.0
Rich Jones,18.3,1974-01-27,SAS,,DEN,"W, 98-87",41.0,7.0,17.0,7.0,9.0,5.0,8.0,13.0,6.0,1.0,1.0,3.0,4.0,21.0
Ron Boone,22.2,1973-10-14,UTA,@,SAS,"W, 101-95",41.0,8.0,14.0,5.0,5.0,4.0,5.0,9.0,5.0,1.0,0.0,3.0,5.0,21.0
Larry Kenon,23.8,1973-10-21,BKN,,UTA,"W, 114-94",37.0,8.0,16.0,2.0,3.0,5.0,14.0,19.0,3.0,2.0,0.0,2.0,3.0,18.0
Kevin Joyce,17.3,1973-11-23,IND,,KEN,"W, 118-114",36.0,7.0,13.0,6.0,8.0,1.0,3.0,4.0,4.0,3.0,0.0,1.0,3.0,20.0
Larry Kenon,18.1,1974-05-10,BKN,,UTA,"W, 111-100",35.0,11.0,20.0,1.0,1.0,8.0,3.0,11.0,2.0,1.0,0.0,3.0,3.0,23.0
Darrell Elston,18.0,1974-12-06,VIR,@,SAS,"L, 95-114",43.0,11.0,19.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,3.0,23.0
Dan Issel,18.0,1975-05-13,KEN,,IND,"W, 120-94",44.0,6.0,18.0,6.0,6.0,7.0,12.0,19.0,4.0,2.0,1.0,3.0,2.0,18.0
Kim Hughes,17.9,1976-03-07,BKN,,SAS,"W, 118-109",36.0,8.0,12.0,0.0,1.0,11.0,8.0,19.0,1.0,0.0,3.0,3.0,6.0,16.0
Dan Issel,17.9,1975-01-09,KEN,@,SSL,"W, 123-116",24.0,9.0,13.0,0.0,0.0,3.0,4.0,7.0,3.0,0.0,2.0,1.0,1.0,18.0
Bill Keller,17.9,1974-10-23,IND,,SSL,"W, 122-107",31.0,6.0,14.0,5.0,5.0,4.0,0.0,4.0,7.0,2.0,0.0,1.0,1.0,17.0
Moses Malone,17.9,1974-10-23,UTA,,DEN,"L, 106-120",33.0,7.0,10.0,3.0,3.0,6.0,5.0,11.0,3.0,0.0,1.0,1.0,6.0,17.0
Moses Malone,17.9,1974-12-13,UTA,@,BKN,"L, 85-100",39.0,6.0,13.0,6.0,8.0,6.0,15.0,21.0,0.0,1.0,1.0,3.0,0.0,18.0
Billy Paultz,17.9,1974-05-10,BKN,,UTA,"W, 111-100",44.0,8.0,16.0,5.0,6.0,2.0,10.0,12.0,1.0,4.0,0.0,3.0,2.0,21.0
Dave Robisch,17.9,1975-11-28,IND,@,SSL,"L, 112-113",39.0,7.0,15.0,6.0,7.0,6.0,8.0,14.0,1.0,0.0,1.0,0.0,5.0,20.0
Larry Kenon,17.8,1974-03-13,BKN,,UTA,"W, 97-76",35.0,10.0,23.0,1.0,2.0,8.0,7.0,15.0,4.0,2.0,0.0,2.0,3.0,21.0
Tom Owens,16.7,1973-03-09,CAR,@,IND,"L, 105-110",27.0,8.0,11.0,2.0,2.0,4.0,4.0,8.0,0.0,3.0,1.0,1.0,6.0,18.0
Steve Green,17.7,1975-11-05,UTA,@,SAS,"L, 117-121",35.0,7.0,15.0,5.0,6.0,7.0,5.0,12.0,1.0,3.0,1.0,2.0,5.0,19.0
Shaler Halimon,18.5,1973-03-04,DLC,@,IND,"L, 118-121",27.0,10.0,16.0,1.0,2.0,2.0,2.0,4.0,5.0,3.0,0.0,3.0,3.0,21.0
Kevin Joyce,17.7,1974-10-23,IND,,SSL,"W, 122-107",36.0,10.0,18.0,2.0,2.0,0.0,1.0,1.0,6.0,1.0,0.0,1.0,3.0,23.0
Willie Wise,15.3,1973-10-27,UTA,,MMT,"W, 121-115",40.0,8.0,21.0,6.0,6.0,2.0,4.0,6.0,2.0,4.0,0.0,0.0,2.0,22.0
Ron Boone,17.6,1975-03-23,UTA,@,IND,"L, 112-117",34.0,10.0,21.0,9.0,10.0,0.0,2.0,2.0,3.0,2.0,0.0,5.0,0.0,29.0
Mel Daniels,19.5,1973-05-03,IND,,KEN,"L, 88-92",28.0,10.0,19.0,1.0,1.0,1.0,10.0,11.0,3.0,0.0,3.0,0.0,5.0,21.0
Brian Taylor,17.6,1974-05-10,BKN,,UTA,"W, 111-100",38.0,8.0,12.0,3.0,4.0,1.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,19.0
George McGinnis,20.7,1973-05-12,IND,@,KEN,"W, 88-81",39.0,11.0,21.0,5.0,6.0,2.0,5.0,7.0,1.0,1.0,1.0,3.0,3.0,27.0
Artis Gilmore,17.3,1975-05-13,KEN,,IND,"W, 120-94",36.0,11.0,19.0,4.0,7.0,3.0,10.0,13.0,0.0,2.0,1.0,4.0,6.0,26.0
Darnell Hillman,22.0,1973-03-04,IND,,DLC,"W, 121-118",48.0,10.0,13.0,0.0,1.0,5.0,6.0,11.0,2.0,0.0,1.0,3.0,4.0,20.0
Jimmy Jones,17.3,1974-03-23,UTA,@,MMT,"L, 101-106",28.0,7.0,9.0,2.0,2.0,0.0,0.0,0.0,6.0,3.0,0.0,2.0,1.0,16.0
Steve Jones,17.3,1975-01-09,SSL,,KEN,"L, 116-123",38.0,9.0,16.0,0.0,0.0,3.0,0.0,3.0,5.0,2.0,1.0,1.0,1.0,18.0
Freddie Lewis,19.7,1973-03-04,IND,,DLC,"W, 121-118",34.0,8.0,15.0,6.0,7.0,3.0,1.0,4.0,2.0,0.0,0.0,2.0,2.0,24.0
George McGinnis,17.3,1975-05-19,IND,,KEN,"W, 94-86",42.0,9.0,23.0,4.0,6.0,5.0,16.0,21.0,6.0,2.0,1.0,5.0,4.0,22.0
Marv Roberts,17.3,1975-05-13,KEN,,IND,"W, 120-94",25.0,6.0,10.0,7.0,7.0,4.0,3.0,7.0,4.0,0.0,0.0,2.0,4.0,19.0
Al Skinner,17.3,1975-10-24,BKN,@,SSL,"W, 109-94",38.0,7.0,15.0,5.0,5.0,2.0,3.0,5.0,6.0,5.0,1.0,5.0,3.0,19.0
Louie Dampier,17.2,1974-12-26,KEN,@,IND,"L, 111-122",34.0,8.0,14.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,20.0
Freddie Lewis,17.1,1975-12-03,SSL,,VIR,"L, 112-114",40.0,10.0,20.0,10.0,12.0,0.0,3.0,3.0,2.0,0.0,0.0,3.0,6.0,31.0
George McGinnis,18.5,1973-03-09,IND,,CAR,"W, 110-105",48.0,9.0,21.0,12.0,22.0,2.0,6.0,8.0,0.0,3.0,0.0,2.0,5.0,30.0
James Silas,17.1,1976-03-16,SAS,,IND,"L, 95-115",35.0,8.0,17.0,9.0,9.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,4.0,25.0
Mack Calvin,16.9,1974-11-06,DEN,@,IND,"L, 116-136",37.0,9.0,15.0,7.0,8.0,1.0,3.0,4.0,4.0,0.0,0.0,4.0,3.0,25.0
Freddie Lewis,16.9,1976-01-10,SSL,,BKN,"W, 141-130 (2OT)",45.0,7.0,12.0,6.0,9.0,1.0,2.0,3.0,12.0,1.0,0.0,6.0,5.0,21.0
George McGinnis,19.3,1973-05-03,IND,,KEN,"L, 88-92",42.0,7.0,21.0,6.0,8.0,10.0,7.0,17.0,3.0,0.0,2.0,1.0,5.0,20.0
Bird Averitt,16.8,1975-12-13,KEN,@,SAS,"L, 108-123",42.0,10.0,24.0,8.0,9.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,3.0,29.0
Ron Boone,16.8,1976-01-11,SSL,,KEN,"W, 113-111",42.0,11.0,23.0,4.0,4.0,2.0,4.0,6.0,7.0,0.0,0.0,3.0,5.0,26.0
Randy Denton,16.8,1975-11-29,UTA,,SSL,"W, 136-100",33.0,7.0,17.0,7.0,8.0,6.0,13.0,19.0,1.0,0.0,1.0,3.0,3.0,21.0
Ted McClain,16.8,1975-05-22,KEN,,IND,"W, 110-105",39.0,8.0,21.0,3.0,3.0,4.0,2.0,6.0,7.0,6.0,0.0,3.0,5.0,19.0
Darnell Hillman,16.7,1975-03-28,IND,@,SSL,"L, 96-125",37.0,11.0,18.0,2.0,3.0,4.0,1.0,5.0,0.0,0.0,4.0,3.0,4.0,24.0
Jim Eakins,16.6,1975-04-02,UTA,@,IND,"W, 119-112",35.0,9.0,12.0,2.0,3.0,4.0,6.0,10.0,2.0,0.0,2.0,4.0,4.0,20.0
Rudy Hackett,16.6,1975-11-16,SSL,,IND,"L, 114-136",27.0,7.0,11.0,4.0,4.0,1.0,3.0,4.0,1.0,3.0,0.0,1.0,2.0,18.0
Maurice Lucas,16.6,1975-02-06,SSL,,BKN,"L, 92-113",40.0,8.0,25.0,2.0,2.0,13.0,4.0,17.0,5.0,2.0,1.0,2.0,4.0,18.0
Swen Nater,16.6,1974-10-18,SAS,@,IND,"W, 129-121 (2OT)",56.0,7.0,11.0,3.0,3.0,2.0,24.0,26.0,3.0,0.0,0.0,5.0,3.0,17.0
Johnny Neumann,18.3,1973-10-27,MMT,@,UTA,"L, 115-121",30.0,12.0,19.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,4.0,26.0
Marvin Barnes,16.4,1975-10-24,SSL,,BKN,"L, 94-109",37.0,11.0,20.0,1.0,1.0,2.0,8.0,10.0,2.0,1.0,2.0,3.0,4.0,23.0
Ron Boone,23.1,1973-10-27,UTA,,MMT,"W, 121-115",42.0,8.0,17.0,6.0,8.0,3.0,6.0,9.0,7.0,1.0,1.0,6.0,4.0,23.0
Louie Dampier,16.2,1973-11-23,KEN,@,IND,"L, 114-118",40.0,7.0,21.0,10.0,10.0,1.0,2.0,3.0,4.0,2.0,0.0,1.0,2.0,24.0
Julius Erving,16.4,1974-05-10,BKN,,UTA,"W, 111-100",44.0,9.0,19.0,1.0,1.0,5.0,11.0,16.0,4.0,2.0,1.0,5.0,3.0,20.0
Bill Keller,15.8,1973-10-10,IND,,BKN,"W, 118-99",26.0,4.0,7.0,5.0,7.0,4.0,1.0,5.0,4.0,1.0,0.0,0.0,1.0,14.0
Freddie Lewis,16.4,1974-04-12,IND,,SAS,"W, 86-79",31.0,6.0,10.0,5.0,5.0,3.0,0.0,3.0,3.0,2.0,0.0,1.0,3.0,17.0
George McGinnis,16.4,1974-01-27,IND,,VIR,"W, 119-113",44.0,9.0,20.0,8.0,16.0,6.0,9.0,15.0,3.0,3.0,0.0,6.0,5.0,26.0
Brian Taylor,16.4,1976-01-10,BKN,@,SSL,"L, 130-141 (2OT)",51.0,5.0,11.0,6.0,8.0,3.0,3.0,6.0,5.0,3.0,0.0,2.0,4.0,17.0
Louie Dampier,16.3,1975-11-19,KEN,@,SAS,"L, 106-113",45.0,11.0,23.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,23.0
Mel Daniels,18.8,1973-04-28,IND,@,KEN,"W, 111-107 (OT)",40.0,9.0,20.0,2.0,3.0,5.0,9.0,14.0,2.0,0.0,3.0,1.0,4.0,20.0
Randy Denton,16.3,1975-03-23,UTA,@,IND,"L, 112-117",31.0,9.0,15.0,0.0,0.0,5.0,4.0,9.0,2.0,0.0,3.0,1.0,5.0,18.0
Darnell Hillman,16.3,1974-10-18,IND,,SAS,"L, 121-129 (2OT)",39.0,8.0,14.0,2.0,2.0,7.0,5.0,12.0,4.0,1.0,1.0,4.0,5.0,18.0
Larry Kenon,16.3,1974-04-30,BKN,,UTA,"W, 89-85",32.0,9.0,15.0,0.0,0.0,9.0,11.0,20.0,0.0,0.0,0.0,4.0,1.0,18.0
Marvin Barnes,16.2,1975-03-28,SSL,,IND,"W, 125-96",43.0,11.0,25.0,2.0,2.0,3.0,9.0,12.0,6.0,0.0,3.0,5.0,2.0,24.0
Don Buse,16.2,1975-04-02,IND,,UTA,"L, 112-119",37.0,6.0,12.0,0.0,0.0,2.0,5.0,7.0,6.0,3.0,1.0,0.0,4.0,13.0
Randy Denton,19.8,1973-10-27,MMT,@,UTA,"L, 115-121",40.0,8.0,13.0,4.0,5.0,1.0,9.0,10.0,1.0,1.0,0.0,1.0,4.0,20.0
Dan Issel,23.2,1973-04-30,KEN,,IND,"W, 114-102",42.0,10.0,23.0,8.0,11.0,2.0,10.0,12.0,3.0,0.0,0.0,3.0,5.0,28.0
Caldwell Jones,16.2,1976-01-11,SSL,,KEN,"W, 113-111",35.0,7.0,12.0,2.0,2.0,3.0,15.0,18.0,4.0,0.0,4.0,4.0,6.0,16.0
Jimmy Jones,16.2,1974-05-10,UTA,@,BKN,"L, 100-111",44.0,9.0,18.0,2.0,3.0,3.0,3.0,6.0,4.0,4.0,0.0,3.0,3.0,20.0
Gus Gerard,16.1,1975-11-16,SSL,,IND,"L, 114-136",28.0,3.0,9.0,10.0,11.0,5.0,6.0,11.0,3.0,1.0,2.0,3.0,3.0,16.0
Artis Gilmore,16.1,1974-12-26,KEN,@,IND,"L, 111-122",41.0,11.0,21.0,4.0,8.0,8.0,11.0,19.0,1.0,0.0,2.0,7.0,5.0,26.0
George McGinnis,16.1,1975-04-02,IND,,UTA,"L, 112-119",43.0,7.0,29.0,9.0,10.0,6.0,12.0,18.0,6.0,5.0,2.0,6.0,6.0,24.0
George McGinnis,16.1,1974-01-05,IND,,KEN,"W, 100-92",41.0,9.0,18.0,3.0,6.0,5.0,13.0,18.0,5.0,3.0,0.0,7.0,4.0,21.0
James Silas,16.1,1974-03-30,SAS,@,IND,"W, 113-109",48.0,8.0,16.0,4.0,6.0,1.0,4.0,5.0,4.0,2.0,0.0,1.0,2.0,20.0
Zelmo Beaty,16.0,1974-04-17,UTA,@,IND,"W, 99-90",44.0,8.0,17.0,2.0,2.0,3.0,17.0,20.0,1.0,1.0,2.0,2.0,4.0,18.0
Harry Rogers,15.9,1975-11-16,SSL,,IND,"L, 114-136",23.0,11.0,20.0,2.0,5.0,6.0,1.0,7.0,0.0,1.0,0.0,2.0,2.0,24.0
George Thompson,18.7,1973-12-28,MMT,@,IND,"L, 86-91",42.0,9.0,16.0,4.0,5.0,0.0,2.0,2.0,7.0,1.0,0.0,3.0,4.0,22.0
John Williamson,15.9,1975-02-06,BKN,@,SSL,"W, 113-92",35.0,9.0,14.0,1.0,1.0,0.0,1.0,1.0,8.0,2.0,0.0,4.0,2.0,19.0
Moses Malone,15.8,1974-12-04,UTA,@,IND,"L, 100-104",42.0,12.0,19.0,1.0,4.0,6.0,4.0,10.0,1.0,0.0,2.0,5.0,5.0,25.0
Walt Simon,17.2,1973-04-30,KEN,,IND,"W, 114-102",41.0,7.0,17.0,2.0,2.0,2.0,6.0,8.0,9.0,3.0,0.0,2.0,4.0,16.0
Ron Franz,16.5,1973-03-04,DLC,@,IND,"L, 118-121",24.0,6.0,10.0,4.0,5.0,3.0,2.0,5.0,4.0,0.0,0.0,0.0,2.0,16.0
Gus Gerard,15.7,1975-10-26,SSL,,SDS,"W, 101-85",37.0,10.0,23.0,1.0,1.0,3.0,6.0,9.0,2.0,3.0,1.0,1.0,3.0,21.0
Marv Roberts,15.6,1975-05-15,KEN,,IND,"W, 95-93",24.0,6.0,10.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,4.0,16.0
Fly Williams,15.6,1974-10-23,SSL,@,IND,"L, 107-122",28.0,7.0,11.0,0.0,1.0,1.0,6.0,7.0,4.0,2.0,0.0,1.0,1.0,15.0
Marvin Barnes,15.5,1975-03-09,SSL,,KEN,"W, 103-92",29.0,6.0,12.0,3.0,4.0,3.0,11.0,14.0,5.0,0.0,2.0,1.0,6.0,15.0
Mel Daniels,15.8,1973-04-30,IND,@,KEN,"L, 102-114",35.0,6.0,18.0,2.0,3.0,9.0,7.0,16.0,4.0,0.0,5.0,1.0,4.0,14.0
Donnie Freeman,15.5,1975-04-10,SAS,@,IND,"L, 103-113 (OT)",35.0,8.0,17.0,3.0,4.0,5.0,1.0,6.0,2.0,2.0,0.0,0.0,4.0,19.0
M.L. Carr,15.3,1976-01-10,SSL,,BKN,"W, 141-130 (2OT)",34.0,9.0,12.0,2.0,4.0,6.0,3.0,9.0,6.0,1.0,0.0,7.0,6.0,20.0
Bob Warren,15.3,1975-11-02,SDS,,SAS,"W, 105-102",32.0,7.0,14.0,6.0,7.0,4.0,5.0,9.0,3.0,1.0,1.0,3.0,6.0,20.0
George Gervin,15.2,1974-04-06,SAS,@,IND,"L, 100-105",35.0,8.0,18.0,9.0,9.0,3.0,3.0,6.0,0.0,0.0,0.0,3.0,1.0,25.0
Dan Issel,15.2,1975-05-19,KEN,@,IND,"L, 86-94",41.0,10.0,22.0,6.0,7.0,3.0,6.0,9.0,1.0,1.0,2.0,4.0,5.0,26.0
Dan Issel,15.2,1975-03-09,KEN,@,SSL,"L, 92-103",38.0,7.0,16.0,3.0,5.0,3.0,5.0,8.0,7.0,1.0,1.0,2.0,2.0,17.0
George Karl,15.2,1974-02-21,SAS,,UTA,"W, 123-102",28.0,8.0,11.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,1.0,4.0,3.0,19.0
