Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Mal McMullen,-1.5,1949-11-11,INO,@,GSW,"W, 91-84",,1.0,7.0,3.0,4.0,,,0.0,0.0,,,,4.0,5.0
Mal McMullen,5.0,1949-11-12,INO,,STB,"W, 94-71",,2.0,0.0,1.0,3.0,,,0.0,0.0,,,,0.0,5.0
Mal McMullen,-3.6,1949-11-13,INO,@,SHE,"L, 101-104",,0.0,4.0,2.0,3.0,,,0.0,0.0,,,,6.0,2.0
Mal McMullen,4.4,1949-11-15,INO,,AND,"L, 72-83",,1.0,0.0,2.0,2.0,,,0.0,0.0,,,,0.0,4.0
Mal McMullen,4.4,1949-11-17,INO,@,BOS,"L, 68-90",,2.0,0.0,0.0,1.0,,,0.0,0.0,,,,0.0,4.0
Mal McMullen,19.4,1949-11-19,INO,,WAT,"W, 106-74",,7.0,0.0,3.0,4.0,,,0.0,0.0,,,,0.0,17.0
Mal McMullen,1.7,1949-11-20,INO,@,LAL,"L, 95-121",,1.0,1.0,1.0,2.0,,,0.0,2.0,,,,5.0,3.0
Mal McMullen,0.6,1949-11-22,INO,,SAC,"W, 80-74",,0.0,0.0,1.0,2.0,,,0.0,0.0,,,,0.0,1.0
Mal McMullen,4.8,1949-11-23,INO,@,CHI,"L, 72-92",,2.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,4.0
Mal McMullen,2.6,1949-11-26,INO,,SHE,"W, 85-59",,2.0,0.0,1.0,4.0,,,0.0,0.0,,,,5.0,5.0
Mal McMullen,3.4,1949-11-27,INO,@,ATL,"L, 88-104",,1.0,2.0,4.0,7.0,,,0.0,0.0,,,,1.0,6.0
Mal McMullen,9.2,1949-11-29,INO,,ATL,"W, 92-76",,3.0,0.0,2.0,2.0,,,0.0,0.0,,,,0.0,8.0
Mal McMullen,2.0,1949-12-01,INO,,LAL,"W, 86-68",,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,1.0,2.0
Mal McMullen,16.0,1949-12-03,INO,@,SAC,"L, 77-99",,5.0,0.0,4.0,4.0,,,0.0,0.0,,,,0.0,14.0
Mal McMullen,13.2,1949-12-04,INO,@,PHI,"L, 61-67",,6.0,0.0,0.0,3.0,,,0.0,0.0,,,,0.0,12.0
Mal McMullen,13.8,1949-12-06,INO,,BOS,"W, 93-82",,4.0,0.0,5.0,7.0,,,0.0,0.0,,,,0.0,13.0
Mal McMullen,-4.6,1949-12-08,INO,@,AND,"W, 72-69",,0.0,6.0,0.0,1.0,,,0.0,0.0,,,,0.0,0.0
Mal McMullen,12.2,1949-12-09,INO,,DEN,"W, 78-75",,4.0,0.0,3.0,4.0,,,0.0,0.0,,,,0.0,11.0
Mal McMullen,8.4,1949-12-11,INO,@,DET,"L, 74-90",,3.0,0.0,2.0,4.0,,,0.0,0.0,,,,0.0,8.0
Mal McMullen,6.0,1949-12-13,INO,,ATL,"W, 84-63",,1.0,0.0,4.0,5.0,,,0.0,0.0,,,,0.0,6.0
Mal McMullen,15.2,1949-12-16,INO,@,DEN,"W, 81-79",,6.0,0.0,2.0,5.0,,,0.0,0.0,,,,0.0,14.0
Mal McMullen,13.0,1949-12-18,INO,@,DEN,"W, 83-79",,5.0,0.0,1.0,1.0,,,0.0,0.0,,,,0.0,11.0
Mal McMullen,11.8,1949-12-20,INO,,BLB,"L, 79-88",,5.0,0.0,1.0,4.0,,,0.0,0.0,,,,0.0,11.0
Mal McMullen,10.2,1949-12-22,INO,,CHI,"W, 104-92",,3.0,0.0,3.0,3.0,,,0.0,0.0,,,,0.0,9.0
Mal McMullen,4.2,1949-12-25,INO,@,WAT,"L, 93-97 (OT)",,3.0,0.0,1.0,4.0,,,0.0,0.0,,,,7.0,7.0
Mal McMullen,16.4,1949-12-27,INO,,AND,"W, 89-82",,6.0,0.0,2.0,2.0,,,0.0,0.0,,,,0.0,14.0
Mal McMullen,-1.3,1950-01-01,INO,@,SHE,"W, 89-75",,0.0,1.0,1.0,2.0,,,0.0,0.0,,,,3.0,1.0
Mal McMullen,2.0,1950-01-03,INO,,ATL,"W, 78-76",,1.0,0.0,0.0,1.0,,,0.0,0.0,,,,0.0,2.0
Mal McMullen,14.2,1950-01-07,INO,@,BLB,"W, 85-61",,5.0,0.0,3.0,5.0,,,0.0,0.0,,,,0.0,13.0
Mal McMullen,8.8,1950-01-10,INO,,SHE,"W, 107-77",,3.0,0.0,4.0,5.0,,,0.0,0.0,,,,5.0,10.0
Mal McMullen,0.0,1950-01-13,INO,,WAT,"W, 80-64",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Mal McMullen,1.6,1950-01-15,INO,@,PHI,"L, 69-82",,0.0,0.0,2.0,3.0,,,0.0,0.0,,,,0.0,2.0
Mal McMullen,4.4,1950-01-17,INO,,DEN,"W, 101-81",,1.0,0.0,2.0,2.0,,,0.0,0.0,,,,0.0,4.0
Mal McMullen,4.2,1950-01-21,INO,,DET,"W, 112-94",,2.0,0.0,1.0,5.0,,,0.0,0.0,,,,0.0,5.0
Mal McMullen,7.8,1950-01-24,INO,,WAT,"W, 107-69",,3.0,0.0,1.0,2.0,,,0.0,0.0,,,,0.0,7.0
Mal McMullen,0.0,1950-01-27,INO,@,AND,"W, 91-78",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Mal McMullen,13.8,1950-01-28,INO,@,ATL,"L, 81-97",,3.0,0.0,7.0,8.0,,,0.0,0.0,,,,0.0,13.0
Mal McMullen,8.2,1950-01-30,INO,N,PHI,"L, 75-91",,3.0,0.0,1.0,1.0,,,0.0,0.0,,,,0.0,7.0
Mal McMullen,-0.4,1950-02-02,INO,,PHI,"L, 67-73",,0.0,0.0,0.0,1.0,,,0.0,0.0,,,,0.0,0.0
Mal McMullen,-2.3,1950-02-05,INO,@,STB,"L, 64-76",,1.0,5.0,0.0,1.0,,,0.0,0.0,,,,2.0,2.0
Mal McMullen,2.8,1950-02-07,INO,,WSC,"W, 88-81",,2.0,0.0,0.0,0.0,,,0.0,0.0,,,,5.0,4.0
Mal McMullen,1.0,1950-02-10,INO,,AND,"L, 76-107",,0.0,0.0,1.0,1.0,,,0.0,0.0,,,,0.0,1.0
Mal McMullen,-2.7,1950-02-12,INO,@,ATL,"W, 95-89",,0.0,1.0,0.0,1.0,,,0.0,0.0,,,,4.0,0.0
Mal McMullen,0.2,1950-02-14,INO,,GSW,"W, 86-67",,0.0,0.0,1.0,1.0,,,0.0,0.0,,,,2.0,1.0
Mal McMullen,-0.4,1950-02-15,INO,@,WAT,"L, 74-76",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1.0,0.0
Mal McMullen,0.0,1950-02-18,INO,@,WSC,"L, 79-81",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Mal McMullen,11.8,1950-02-19,INO,@,PHI,"L, 78-82",,5.0,0.0,1.0,4.0,,,0.0,0.0,,,,0.0,11.0
Mal McMullen,1.4,1950-02-21,INO,,SHE,"L, 78-83",,1.0,0.0,1.0,3.0,,,0.0,0.0,,,,3.0,3.0
Mal McMullen,0.0,1950-02-24,INO,N,PHI,"L, 67-72",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Mal McMullen,8.8,1950-03-03,INO,,ATL,"L, 83-96",,3.0,0.0,2.0,3.0,,,0.0,0.0,,,,0.0,8.0
Mal McMullen,-0.4,1950-03-09,INO,@,AND,"W, 97-90",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1.0,0.0
Mal McMullen,-0.4,1950-03-14,INO,,PHI,"W, 68-65",,0.0,0.0,0.0,1.0,,,0.0,0.0,,,,0.0,0.0
Mal McMullen,6.8,1950-03-16,INO,N,DEN,"W, 111-99",,3.0,0.0,0.0,1.0,,,0.0,0.0,,,,0.0,6.0
Mal McMullen,6.4,1950-03-18,INO,N,DEN,"W, 110-73",,3.0,0.0,0.0,0.0,,,0.0,0.0,,,,2.0,6.0
Mal McMullen,-0.4,1950-03-28,INO,,AND,"W, 77-74",,0.0,0.0,0.0,1.0,,,0.0,0.0,,,,0.0,0.0
Mal McMullen,1.0,1950-03-30,INO,@,AND,"L, 67-84",,1.0,6.0,3.0,3.0,,,0.0,2.0,,,,4.0,5.0
Mal McMullen,0.0,1950-04-01,INO,,AND,"L, 65-67",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Mal McMullen,2.6,1950-03-21,INO,,SHE,"W, 86-85",,1.0,0.0,3.0,5.0,,,0.0,0.0,,,,5.0,5.0
Mal McMullen,3.2,1950-03-23,INO,@,SHE,"L, 85-95",,2.0,0.0,0.0,0.0,,,0.0,0.0,,,,4.0,4.0
Mal McMullen,-3.2,1950-03-25,INO,,SHE,"W, 91-84",,0.0,0.0,0.0,2.0,,,0.0,0.0,,,,6.0,0.0
Mal McMullen,1.6,1950-11-01,INO,@,WSC,"L, 84-100",,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,2.0,2.0
Mal McMullen,-0.4,1950-11-04,INO,@,BLB,"L, 86-102",,0.0,0.0,0.0,1.0,,,0.0,0.0,,,,0.0,0.0
Mal McMullen,-2.6,1950-11-05,INO,@,DET,"L, 63-68",,0.0,2.0,0.0,1.0,,,0.0,0.0,,,,2.0,0.0
Mal McMullen,5.0,1950-11-07,INO,,NYK,"W, 86-73",,2.0,0.0,1.0,1.0,,,0.0,0.0,,,,2.0,5.0
Mal McMullen,1.9,1950-11-09,INO,@,NYK,"W, 85-73",,2.0,4.0,0.0,1.0,,,0.0,1.0,,,,1.0,4.0
Mal McMullen,1.2,1950-11-12,INO,@,BOS,"L, 75-78",,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,3.0,2.0
Mal McMullen,1.6,1950-11-14,INO,,PHI,"W, 108-78",,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,2.0,2.0
Mal McMullen,-0.9,1950-11-16,INO,@,GSW,"L, 67-84",,0.0,0.0,0.0,2.0,,,1.0,0.0,,,,2.0,0.0
Chet McNabb,0.0,1947-11-13,BLB,,BOS,"W, 85-74",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Chet McNabb,-0.4,1947-11-15,BLB,@,CHI,"W, 67-63",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1.0,0.0
Joe McNamee,3.6,1952-02-16,BLB,@,NYK,"L, 82-102",,2.0,0.0,0.0,1.0,,,0.0,0.0,,,,2.0,4.0
Joe McNamee,3.4,1952-02-23,BLB,,PHI,"W, 81-80",,1.0,0.0,1.0,1.0,,,0.0,0.0,,,,0.0,3.0
Joe McNamee,9.6,1952-02-24,BLB,@,SAC,"L, 100-124",,4.0,0.0,2.0,2.0,,,0.0,0.0,,,,5.0,10.0
Joe McNamee,5.0,1952-02-25,BLB,,NYK,"L, 84-89",,2.0,0.0,1.0,1.0,,,0.0,0.0,,,,2.0,5.0
Joe McNamee,-0.8,1952-02-29,BLB,@,GSW,"L, 86-103",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,2.0,0.0
Joe McNamee,10.0,1952-03-01,BLB,,GSW,"W, 90-77",,4.0,9.0,0.0,0.0,,,11.0,2.0,,,,6.0,8.0
Joe McNamee,5.2,1952-03-03,BLB,,SAC,"W, 99-96",,3.0,0.0,0.0,0.0,,,0.0,0.0,,,,5.0,6.0
Joe McNamee,4.0,1952-03-04,BLB,N,BOS,"L, 80-91",,2.0,0.0,0.0,0.0,,,0.0,0.0,,,,2.0,4.0
Joe McNamee,5.4,1952-03-05,BLB,N,NYK,"L, 82-88",,2.0,0.0,1.0,1.0,,,0.0,0.0,,,,1.0,5.0
Joe McNamee,10.4,1952-03-08,BLB,,BOS,"L, 77-100",,5.0,0.0,0.0,2.0,,,0.0,0.0,,,,2.0,10.0
Joe McNamee,6.6,1952-03-09,BLB,@,BOS,"L, 72-89",48.0,7.0,18.0,2.0,3.0,,,0.0,4.0,,,,5.0,16.0
Joe McNamee,-0.6,1952-03-10,BLB,,ATL,"W, 91-80",,0.0,0.0,1.0,1.0,,,0.0,0.0,,,,4.0,1.0
Joe McNamee,2.2,1952-03-14,BLB,@,INO,"L, 87-103",,1.0,0.0,1.0,3.0,,,0.0,0.0,,,,1.0,3.0
Joe McNamee,-2.4,1952-03-16,BLB,@,LAL,"L, 82-126",,0.0,6.0,3.0,5.0,,,0.0,0.0,,,,1.0,3.0
Joe McNamee,0.0,1951-12-29,BLB,,INO,"W, 75-65",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Joe McNamee,-1.6,1951-12-30,BLB,@,PHI,"L, 91-108",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,4.0,0.0
Joe McNamee,1.8,1951-12-31,BLB,,DET,"L, 86-95",,1.0,0.0,1.0,1.0,,,0.0,0.0,,,,4.0,3.0
Joe McNamee,3.3,1952-01-04,BLB,@,GSW,"L, 79-92",,1.0,1.0,0.0,0.0,,,2.0,2.0,,,,3.0,2.0
Joe McNamee,0.8,1952-01-05,BLB,,BOS,"L, 73-94",,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,4.0,2.0
Joe McNamee,0.2,1952-01-12,BLB,,PHI,"L, 88-92",,0.0,0.0,1.0,1.0,,,0.0,0.0,,,,2.0,1.0
Joe McNamee,4.0,1952-01-13,BLB,@,DET,"L, 71-81",,6.0,14.0,0.0,2.0,,,0.0,2.0,,,,3.0,12.0
Joe McNamee,6.4,1952-01-16,BLB,N,ATL,"L, 71-77",,2.0,0.0,4.0,4.0,,,0.0,0.0,,,,6.0,8.0
Joe McNamee,4.2,1952-01-17,BLB,N,ATL,"L, 76-87",,1.0,0.0,3.0,3.0,,,0.0,0.0,,,,3.0,5.0
Joe McNamee,-0.4,1952-01-19,BLB,,INO,"W, 81-78",,0.0,0.0,0.0,1.0,,,0.0,0.0,,,,0.0,0.0
Joe McNamee,11.2,1952-01-20,BLB,@,PHI,"L, 80-99",,6.0,0.0,0.0,2.0,,,0.0,0.0,,,,6.0,12.0
Joe McNamee,2.2,1952-01-23,BLB,@,BOS,"L, 75-117",28.0,3.0,10.0,1.0,1.0,,,0.0,2.0,,,,1.0,7.0
Joe McNamee,2.0,1952-02-01,BLB,@,GSW,"L, 79-81",,1.0,2.0,1.0,1.0,,,0.0,0.0,,,,0.0,3.0
Joe McNamee,2.4,1952-02-02,BLB,,DET,"L, 63-76",,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,2.0
Joe McNamee,5.6,1952-02-03,BLB,@,PHI,"L, 73-95",,2.0,0.0,2.0,3.0,,,0.0,0.0,,,,2.0,6.0
Joe McNamee,0.0,1952-02-04,BLB,,NYK,"W, 82-81",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Joe McNamee,1.7,1952-02-08,BLB,N,NYK,"L, 83-103",,3.0,9.0,2.0,2.0,,,0.0,0.0,,,,3.0,8.0
Joe McNamee,-1.4,1952-02-09,BLB,,PHI,"W, 84-76",,0.0,0.0,1.0,1.0,,,0.0,0.0,,,,6.0,1.0
Joe McNamee,2.6,1952-02-13,BLB,,SAC,"W, 96-91",,1.0,0.0,1.0,2.0,,,0.0,0.0,,,,1.0,3.0
Joe McNamee,-0.4,1952-02-14,BLB,@,INO,"L, 66-89",,0.0,0.0,0.0,1.0,,,0.0,0.0,,,,0.0,0.0
Joe McNamee,5.5,1951-04-07,SAC,,NYK,"W, 92-65",,1.0,2.0,0.0,1.0,,,5.0,2.0,,,,0.0,2.0
Joe McNamee,-2.5,1951-04-08,SAC,,NYK,"W, 99-84",,0.0,5.0,0.0,0.0,,,1.0,1.0,,,,1.0,0.0
Joe McNamee,1.8,1951-04-11,SAC,@,NYK,"W, 78-71",,2.0,2.0,0.0,0.0,,,0.0,0.0,,,,4.0,4.0
Joe McNamee,2.4,1951-04-13,SAC,@,NYK,"L, 73-79",,1.0,3.0,3.0,3.0,,,1.0,0.0,,,,4.0,5.0
Joe McNamee,4.4,1951-04-15,SAC,,NYK,"L, 89-92",,1.0,3.0,1.0,1.0,,,2.0,3.0,,,,1.0,3.0
Joe McNamee,-1.5,1951-04-18,SAC,@,NYK,"L, 73-80",,0.0,2.0,0.0,0.0,,,1.0,0.0,,,,2.0,0.0
Joe McNamee,-0.1,1951-04-21,SAC,,NYK,"W, 79-75",,0.0,1.0,0.0,0.0,,,2.0,0.0,,,,2.0,0.0
Joe McNamee,1.7,1950-10-31,SAC,,WSC,"W, 78-70",,1.0,1.0,0.0,0.0,,,0.0,0.0,,,,0.0,2.0
Joe McNamee,0.6,1950-11-11,SAC,,ATL,"W, 86-77",,0.0,0.0,1.0,1.0,,,0.0,0.0,,,,1.0,1.0
Joe McNamee,1.0,1950-11-12,SAC,@,ATL,"L, 79-82 (OT)",,2.0,2.0,0.0,2.0,,,0.0,0.0,,,,4.0,4.0
Joe McNamee,1.3,1950-11-15,SAC,@,DET,"L, 85-89",,1.0,2.0,0.0,0.0,,,0.0,1.0,,,,1.0,2.0
Joe McNamee,5.0,1950-11-19,SAC,@,LAL,"L, 77-90",,4.0,6.0,2.0,4.0,,,0.0,0.0,,,,4.0,10.0
Joe McNamee,-0.4,1950-11-21,SAC,@,INO,"L, 79-91",,0.0,0.0,0.0,1.0,,,0.0,0.0,,,,0.0,0.0
Joe McNamee,0.6,1950-11-23,SAC,@,GSW,"L, 71-89",,1.0,8.0,0.0,0.0,,,5.0,1.0,,,,1.0,2.0
Joe McNamee,-0.8,1950-11-25,SAC,,BOS,"W, 90-82",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,2.0,0.0
Joe McNamee,0.0,1950-11-28,SAC,,WSC,"W, 87-71",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Joe McNamee,-0.1,1950-11-30,SAC,@,NYK,"L, 74-79",,0.0,0.0,0.0,1.0,,,0.0,1.0,,,,1.0,0.0
Joe McNamee,0.0,1950-12-02,SAC,,INO,"W, 94-72",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Joe McNamee,1.0,1950-12-03,SAC,@,DET,"L, 79-80",,1.0,2.0,0.0,0.0,,,0.0,0.0,,,,0.0,2.0
Joe McNamee,-2.3,1950-12-10,SAC,,GSW,"W, 99-84",,0.0,4.0,0.0,1.0,,,3.0,0.0,,,,3.0,0.0
Joe McNamee,-2.3,1950-12-13,SAC,@,LAL,"W, 82-72",,0.0,1.0,0.0,2.0,,,0.0,0.0,,,,2.0,0.0
Joe McNamee,4.4,1950-12-17,SAC,@,BOS,"L, 75-88",,1.0,0.0,2.0,2.0,,,0.0,0.0,,,,0.0,4.0
Joe McNamee,0.0,1950-12-20,SAC,@,WSC,"W, 94-76",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Joe McNamee,0.0,1950-12-23,SAC,,DET,"W, 77-65",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Joe McNamee,5.8,1950-12-25,SAC,,BOS,"W, 90-77",,2.0,0.0,1.0,1.0,,,0.0,0.0,,,,0.0,5.0
Joe McNamee,0.5,1950-12-27,SAC,@,DET,"W, 74-68",,1.0,5.0,2.0,2.0,,,0.0,0.0,,,,1.0,4.0
Joe McNamee,-0.8,1950-12-28,SAC,,LAL,"W, 75-67",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,2.0,0.0
Joe McNamee,10.2,1950-12-30,SAC,,WSC,"W, 91-77",,4.0,0.0,1.0,2.0,,,0.0,0.0,,,,0.0,9.0
Joe McNamee,-0.8,1951-01-01,SAC,,NYK,"W, 91-88 (OT)",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,2.0,0.0
Joe McNamee,3.4,1951-01-06,SAC,,INO,"L, 73-75 (6OT)",,2.0,3.0,0.0,0.0,,,1.0,0.0,,,,0.0,4.0
Joe McNamee,-1.9,1951-01-07,SAC,@,LAL,"L, 57-69",,1.0,5.0,0.0,0.0,,,0.0,0.0,,,,2.0,2.0
Joe McNamee,-0.2,1951-01-11,SAC,@,GSW,"L, 79-82",,1.0,3.0,0.0,0.0,,,1.0,0.0,,,,3.0,2.0
Joe McNamee,10.2,1951-01-13,SAC,,DET,"W, 99-78",,4.0,0.0,1.0,2.0,,,0.0,0.0,,,,0.0,9.0
Joe McNamee,4.4,1951-01-14,SAC,@,PHI,"L, 63-92",,2.0,0.0,0.0,1.0,,,0.0,0.0,,,,0.0,4.0
Joe McNamee,4.0,1951-01-16,SAC,,ATL,"W, 97-89",,2.0,0.0,0.0,1.0,,,0.0,0.0,,,,1.0,4.0
Joe McNamee,7.4,1951-01-18,SAC,@,PHI,"W, 96-87",,1.0,0.0,5.0,5.0,,,0.0,0.0,,,,0.0,7.0
Joe McNamee,2.6,1951-01-20,SAC,,GSW,"L, 87-101",,1.0,2.0,0.0,0.0,,,4.0,0.0,,,,3.0,2.0
Joe McNamee,-3.9,1951-01-21,SAC,@,NYK,"L, 83-88 (OT)",,1.0,9.0,0.0,0.0,,,0.0,0.0,,,,0.0,2.0
Joe McNamee,0.0,1951-01-23,SAC,,NYK,"W, 102-92 (4OT)",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Joe McNamee,1.3,1951-01-28,SAC,@,DET,"L, 88-93",,1.0,3.0,1.0,1.0,,,0.0,0.0,,,,0.0,3.0
Joe McNamee,4.8,1951-01-30,SAC,,BLB,"W, 95-90",,2.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,4.0
Joe McNamee,0.0,1951-01-31,SAC,@,INO,"L, 63-68",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Joe McNamee,0.0,1951-02-03,SAC,,GSW,"W, 65-61",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Joe McNamee,-0.5,1951-02-04,SAC,@,ATL,"L, 81-84",,0.0,3.0,2.0,2.0,,,0.0,0.0,,,,1.0,2.0
Joe McNamee,1.0,1951-02-06,SAC,@,INO,"L, 76-78",,0.0,0.0,1.0,1.0,,,0.0,0.0,,,,0.0,1.0
Joe McNamee,1.8,1951-02-08,SAC,@,LAL,"L, 58-69",,2.0,6.0,2.0,4.0,,,0.0,0.0,,,,0.0,6.0
Joe McNamee,-0.8,1951-02-10,SAC,,ATL,"W, 98-90",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,2.0,0.0
Joe McNamee,1.0,1951-02-11,SAC,@,BOS,"L, 77-93",,0.0,0.0,1.0,1.0,,,0.0,0.0,,,,0.0,1.0
Joe McNamee,-2.0,1951-02-14,SAC,@,NYK,"L, 65-81",,0.0,2.0,1.0,2.0,,,0.0,0.0,,,,3.0,1.0
Joe McNamee,-3.5,1951-02-18,SAC,@,ATL,"L, 83-89",,0.0,3.0,1.0,1.0,,,0.0,0.0,,,,6.0,1.0
Joe McNamee,0.0,1951-02-20,SAC,,BLB,"W, 105-89",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Joe McNamee,0.0,1951-02-22,SAC,@,GSW,"L, 90-98",,0.0,2.0,0.0,0.0,,,2.0,0.0,,,,0.0,0.0
Joe McNamee,0.0,1951-02-24,SAC,,ATL,"W, 99-89",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Joe McNamee,-1.2,1951-02-25,SAC,@,ATL,"W, 82-78",,1.0,4.0,0.0,0.0,,,0.0,0.0,,,,2.0,2.0
Joe McNamee,0.0,1951-02-27,SAC,,NYK,"W, 100-90",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Joe McNamee,2.4,1951-03-09,SAC,@,INO,"W, 91-84",,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,2.0
Joe McNamee,8.2,1951-03-10,SAC,,PHI,"W, 107-86",,3.0,0.0,1.0,1.0,,,0.0,0.0,,,,0.0,7.0
Joe McNamee,4.0,1951-03-13,SAC,@,BOS,"W, 111-107 (2OT)",,1.0,0.0,2.0,3.0,,,0.0,0.0,,,,0.0,4.0
Joe McNamee,9.6,1951-03-17,SAC,,BOS,"W, 114-89",,4.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,8.0
Joe McNamee,-1.9,1951-03-29,SAC,@,LAL,"L, 73-76",,0.0,3.0,1.0,1.0,,,0.0,0.0,,,,2.0,1.0
Joe McNamee,0.0,1951-04-01,SAC,,LAL,"W, 83-70",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Joe McNamee,2.6,1951-04-03,SAC,,LAL,"W, 80-75",,1.0,0.0,1.0,2.0,,,0.0,0.0,,,,1.0,3.0
Joe McNamee,7.6,1951-03-20,SAC,,DET,"W, 110-81",,4.0,0.0,0.0,1.0,,,0.0,0.0,,,,4.0,8.0
Joe McNamee,-0.1,1951-03-22,SAC,@,DET,"L, 78-83",,1.0,5.0,3.0,3.0,,,0.0,0.0,,,,5.0,5.0
Joe McNamee,2.4,1951-03-24,SAC,,DET,"W, 97-78",,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,2.0
Joe McNamee,-1.6,1951-11-01,SAC,,BLB,"W, 101-97",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,4.0,0.0
Joe McNamee,1.6,1951-11-03,SAC,,LAL,"L, 74-93",,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,2.0,2.0
Joe McNamee,-0.4,1951-11-10,SAC,,INO,"W, 100-89",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1.0,0.0
Joe McNamee,0.0,1951-11-11,SAC,,NYK,"W, 80-78",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Joe McNamee,-0.4,1951-11-13,SAC,@,ATL,"W, 91-75",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1.0,0.0
Joe McNamee,-0.4,1951-11-17,SAC,,GSW,"W, 86-72",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1.0,0.0
Joe McNamee,0.0,1951-11-18,SAC,@,DET,"W, 76-71 (OT)",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Joe McNamee,1.0,1951-11-20,SAC,@,INO,"L, 65-69 (2OT)",,0.0,0.0,1.0,1.0,,,0.0,0.0,,,,0.0,1.0
Joe McNamee,1.0,1951-11-22,SAC,@,LAL,"L, 65-70 (2OT)",,1.0,2.0,0.0,0.0,,,0.0,0.0,,,,0.0,2.0
Joe McNamee,1.2,1951-11-24,SAC,,DET,"W, 74-63",,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,3.0,2.0
Joe McNamee,0.0,1951-11-25,SAC,@,ATL,"L, 73-75",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Joe McNamee,-1.0,1951-11-29,SAC,@,NYK,"W, 78-74",,0.0,0.0,1.0,3.0,,,0.0,0.0,,,,3.0,1.0
Joe McNamee,0.0,1951-12-01,SAC,,ATL,"W, 71-66",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Joe McNamee,-2.0,1951-12-02,SAC,@,PHI,"W, 81-79",,0.0,0.0,0.0,1.0,,,0.0,0.0,,,,4.0,0.0
Joe McNamee,0.0,1951-12-03,SAC,@,BLB,"W, 77-70",,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Joe McNamee,1.7,1951-12-04,SAC,@,GSW,"L, 80-96",,1.0,2.0,0.0,0.0,,,1.0,0.0,,,,0.0,2.0
Joe McNamee,1.2,1951-12-08,SAC,,PHI,"L, 75-95",,1.0,0.0,0.0,1.0,,,0.0,0.0,,,,2.0,2.0
